numeroPedido,clienteId,fechaEntrega,estado,zonaEntrega,requiereRefrigeracion
X00004673,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004674,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00004675,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00004676,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00004677,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0004678,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004678,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004680,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004681,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004682,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00004683,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00004684,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00004685,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0004686,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004686,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004688,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004689,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004690,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00004691,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00004692,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00004693,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0004694,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004694,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004696,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004697,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004698,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00004699,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00004700,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00004701,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0004702,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004702,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004704,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004705,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004706,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00004707,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00004708,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00004709,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0004710,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004710,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004712,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004713,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004714,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00004715,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00004716,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00004717,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0004718,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004718,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004720,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004721,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004722,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00004723,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00004724,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00004725,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0004726,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004726,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004728,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004729,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004730,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00004731,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00004732,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00004733,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0004734,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004734,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004736,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004737,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004738,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00004739,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00004740,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00004741,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0004742,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004742,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004744,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004745,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004746,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00004747,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00004748,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00004749,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0004750,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004750,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004752,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004753,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004754,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00004755,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00004756,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00004757,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0004758,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004758,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004760,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004761,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004762,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00004763,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00004764,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00004765,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0004766,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004766,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004768,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004769,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004770,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00004771,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00004772,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00004773,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0004774,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004774,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004776,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004777,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004778,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00004779,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00004780,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00004781,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0004782,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004782,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004784,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004785,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004786,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00004787,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00004788,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00004789,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0004790,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004790,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004792,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004793,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004794,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00004795,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00004796,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00004797,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0004798,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004798,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004800,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004801,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004802,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00004803,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00004804,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00004805,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0004806,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004806,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004808,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004809,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004810,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00004811,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00004812,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00004813,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0004814,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004814,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004816,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004817,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004818,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00004819,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00004820,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00004821,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0004822,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004822,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004824,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004825,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004826,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00004827,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00004828,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00004829,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0004830,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004830,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004832,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004833,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004834,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00004835,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00004836,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00004837,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0004838,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004838,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004840,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004841,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004842,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00004843,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00004844,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00004845,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0004846,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004846,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004848,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004849,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004850,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00004851,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00004852,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00004853,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0004854,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004854,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004856,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004857,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004858,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00004859,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00004860,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00004861,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0004862,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004862,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004864,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004865,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004866,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00004867,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00004868,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00004869,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0004870,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004870,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004872,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004873,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004874,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00004875,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00004876,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00004877,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0004878,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004878,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004880,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004881,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004882,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00004883,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00004884,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00004885,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0004886,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004886,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004888,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004889,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004890,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00004891,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00004892,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00004893,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0004894,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004894,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004896,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004897,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004898,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00004899,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00004900,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00004901,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0004902,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004902,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004904,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004905,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004906,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00004907,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00004908,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00004909,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0004910,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004910,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004912,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004913,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004914,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00004915,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00004916,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00004917,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0004918,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004918,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004920,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004921,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004922,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00004923,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00004924,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00004925,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0004926,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004926,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004928,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004929,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004930,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00004931,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00004932,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00004933,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0004934,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004934,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004936,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004937,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004938,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00004939,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00004940,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00004941,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0004942,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004942,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004944,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004945,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004946,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00004947,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00004948,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00004949,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0004950,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004950,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004952,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004953,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004954,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00004955,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00004956,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00004957,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0004958,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004958,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004960,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004961,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004962,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00004963,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00004964,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00004965,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0004966,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004966,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004968,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004969,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004970,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00004971,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00004972,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00004973,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0004974,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004974,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004976,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004977,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004978,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00004979,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00004980,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00004981,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0004982,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004982,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004984,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004985,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004986,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00004987,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00004988,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00004989,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0004990,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004990,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00004992,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00004993,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00004994,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00004995,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00004996,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00004997,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0004998,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0004998,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00005000,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00005001,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00005002,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00005003,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00005004,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00005005,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0005006,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0005006,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00005008,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00005009,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00005010,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00005011,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
X00005012,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00005013,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0005014,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0005014,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00005016,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00005017,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00005018,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00005019,CLI-123,2099-06-15,PENDIENTE,ZONA5,true
X00005020,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00005021,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0005022,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0005022,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00005024,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00005025,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00005026,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00005027,CLI-67,2099-06-15,PENDIENTE,ZONA2,true
X00005028,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00005029,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0005030,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0005030,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00005032,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00005033,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00005034,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00005035,CLI-999,2099-06-15,PENDIENTE,ZONA5,true
X00005036,CLI-67,2015-01-01,PENDIENTE,ZONA1,false
X00005037,CLI-123,2099-06-15,ANULADO,ZONA2,false
NOPE-0005038,CLI-999,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0005038,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00005040,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00005041,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00005042,CLI-67,2099-06-15,PENDIENTE,ZONA404,false
X00005043,CLI-123,2099-06-15,PENDIENTE,ZONA2,true
X00005044,CLI-999,2015-01-01,PENDIENTE,ZONA1,false
X00005045,CLI-67,2099-06-15,ANULADO,ZONA2,false
NOPE-0005046,CLI-123,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0005046,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00005048,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00005049,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00005050,CLI-999,2099-06-15,PENDIENTE,ZONA404,false
X00005051,CLI-67,2099-06-15,PENDIENTE,ZONA5,true
X00005052,CLI-123,2015-01-01,PENDIENTE,ZONA1,false
X00005053,CLI-999,2099-06-15,ANULADO,ZONA2,false
NOPE-0005054,CLI-67,2099-06-15,PENDIENTE,ZONA3,false
NOPE-0005054,CLI-NOEXISTE,2015-01-01,ANULADO,ZONA404,true
X00005056,CLI-NOEXISTE,2099-06-15,PENDIENTE,ZONA1,false
X00005057,CLI-666,2099-06-15,PENDIENTE,ZONA2,false
X00005058,CLI-123,2099-06-15,PENDIENTE,ZONA404,false
X00005059,CLI-999,2099-06-15,PENDIENTE,ZONA2,true
